time,P1,P4,P6
0.0,0.0,0.0,0.0
10.0,0.011664810436796867,0.6307795842512812,0.012130401993418354
20.0,0.023117199221969007,1.2212362852284315,0.025616676068800817
30.0,0.03286841214795606,1.6988905963899696,0.05876059889111686
40.0,0.04117077551518337,2.0852617546075454,0.17313612709707532
50.0,0.04824098680473804,2.3976352419324716,0.37004016562495007
60.0,0.05431565308949869,2.6495932621278264,0.5559061167020555
70.0,0.05981422604434461,2.8522371191620355,0.6618326087914259
80.0,0.06491410350949346,3.015402169914924,0.6834342859411875
90.0,0.06923793343912107,3.1474174445771155,0.6508487873928328
100.0,0.07262435713300976,3.254696714618134,0.5946365752723305
110.0,0.07526046048869667,3.3420484108263127,0.5333994111658823
120.0,0.07737159193535738,3.413188986696628,0.4756977205405592
130.0,0.07910831819192629,3.4710929019915255,0.42452169569540515
140.0,0.08056088723008915,3.5181848734994254,0.3807625216427324
150.0,0.08178658868703377,3.556450808791383,0.34599719647506805
160.0,0.08282576257986525,3.587509252849306,0.32808377005503264
170.0,0.08371019797341123,3.612642617002041,0.3569110228490306
180.0,0.08448156099914007,3.6326894177809055,0.502413682052998
190.0,0.0857970724863531,3.647209635162874,0.8326837090756656
200.0,0.10858013053722711,3.651571501103938,1.3267544520895502
210.0,0.3196000713013999,3.633914476386478,1.8987530706518865
220.0,0.7534485556482384,3.579238706996123,2.4759979272503383
230.0,1.1948931952838182,3.479085463571115,3.0205472705059035
240.0,1.579729073715423,3.3359338478130858,3.522109634912629
250.0,1.8989707076556994,3.1596185477505534,3.9817904289149872
260.0,2.1476199182418068,2.962852473015196,4.39375379596506
270.0,2.3185686984562848,2.7583902356775063,4.754067725110942
280.0,2.406938659345972,2.5565443781461905,5.065468620922677
290.0,2.4160330611715586,2.364337100941591,5.333265254605748
300.0,2.358644514069196,2.185925882912384,5.562966001322341
310.0,2.2529337476861913,2.023359593270297,5.759552829619555
320.0,2.117094217874408,1.8772624039596355,5.927305262888473
330.0,1.966103359829377,1.7473562526657536,6.069813719924666
340.0,1.8108648441464597,1.6328277763776449,6.190137769568848
350.0,1.658645136998398,1.5325685144790757,6.291112536489529
360.0,1.5139211899201424,1.4453178886494125,6.375622553161056
370.0,1.379194747830774,1.3697482607945244,6.446548021427551
380.0,1.255636384774891,1.3045298871169606,6.506455918125532
390.0,1.143551696644059,1.2483877500311444,6.557400464845669
400.0,1.0427049688250363,1.2001427020742275,6.600947015181619
410.0,0.9525377837032062,1.158732759483959,6.638293828586705
420.0,0.8723143596908225,1.1232180675066168,6.67038568714767
430.0,0.8012166983181492,1.092776053116984,6.6979911586596925
440.0,0.7384056303652419,1.0666918680780755,6.721750211121952
450.0,0.6830591350902382,1.044347169260139,6.742203832750054
460.0,0.6343952448346266,1.0252087682412159,6.759813371551462
470.0,0.5916848186960806,1.0088179217025246,6.774974186088215
480.0,0.5542577051967787,0.9947805740201041,6.788025674155539
490.0,0.5215054982880118,0.9827586995085992,6.799255802078845
500.0,0.49289150483857724,0.9724633050275627,6.808871438474792
510.0,0.46802957668237183,0.9636530774547245,6.816787289062381
520.0,0.4470233771143552,0.9561533217356044,6.821943272704366
530.0,0.43122578484569796,0.9499205458578281,6.820978688099496
540.0,0.4242545789303761,0.9451884025484381,6.805579713686722
550.0,0.4335159888698212,0.9428061083562845,6.756009992304032
560.0,0.4733021725625966,0.9450545680091039,6.6291239985130765
570.0,0.5686493577751958,0.9572668878813145,6.355010726276736
580.0,0.7503596067382756,0.9895310423405073,5.886739603435067
590.0,1.0265490969951743,1.055297561818227,5.276716415635869
600.0,1.3597042499594025,1.1646448293526939,4.655371068776479
610.0,1.6968856771421201,1.313303644849879,4.199723932330066
620.0,2.0060105330445106,1.472262130719286,4.064643812731165
630.0,2.2771244918665308,1.6031261461680504,4.1958874143483875
640.0,2.5107824848171987,1.6868363575447713,4.445767961323011
650.0,2.7107566626869057,1.7243500706320152,4.724521286931675
660.0,2.881410220736517,1.7249835385892935,4.994589151910167
670.0,3.026867857146674,1.6992751924287068,5.242323888009141
680.0,3.1507863504786475,1.6563321946558573,5.4638677675412595
690.0,3.2563307427499284,1.6032201322231376,5.6593507404254115
700.0,3.346215165504262,1.545106209582367,5.830505129971862
710.0,3.422758354287346,1.4856122236298561,5.979637642202445
720.0,3.4879380628778534,1.4271774528997216,6.109170103403325
730.0,3.5434399517614876,1.371367993751816,6.221432970141031
740.0,3.590700188741625,1.3191209627566038,6.318576879143324
750.0,3.6309421233495134,1.2709298595560894,6.402541283949586
760.0,3.665207688327426,1.2269820004043552,6.475051101106504
770.0,3.694384250470637,1.18725903800267,6.537626824965654
780.0,3.7192274857097227,1.1516091835517126,6.591600801190905
790.0,3.7403808968113688,1.1197987661874254,6.638135639641406
800.0,3.7583924564225253,1.0915485459882397,6.678242780270296
810.0,3.7737287755554645,1.0665587721294703,6.71280019870253
820.0,3.7867871801223765,1.0445262021457753,6.742568735747328
830.0,3.797905987840213,1.0251552668585555,6.768206865294829
840.0,3.8073732657834376,1.0081651121282853,6.790283883517152
850.0,3.815434339580032,0.9932938131639877,6.80929164587919
860.0,3.82229807390467,0.9803002635768405,6.825654757296058
870.0,3.828142302340101,0.9689649029407507,6.8397395851442315
880.0,3.833118459328858,0.9590895044621872,6.851862135923918
890.0,3.837355482115736,0.9504962590588318,6.862294859630246
900.0,3.8409631574360694,0.9430265483214223,6.871272589435873
910.0,3.844034953094956,0.9365395198049598,6.878997660995573
920.0,3.8466504446384984,0.9309105693972571,6.885644374044483
930.0,3.84887742442773,0.9260298239122657,6.891362922227482
940.0,3.8507736349580775,0.9218006501645128,6.896282688677495
950.0,3.8523882169394956,0.9181382562502456,6.900515043343521
960.0,3.853762986920085,0.914968392732686,6.90415583316728
970.0,3.854933553323993,0.9122261666204255,6.90728757584632
980.0,3.8559302497013395,0.9098549476726717,6.909981325929193
990.0,3.856778907905927,0.9078053754612768,6.9122982493035074
1000.0,3.85750151734584,0.9060344766075151,6.914290980439099
1010.0,3.8581167970879604,0.9045048815797249,6.916004809097057
1020.0,3.8586406875606714,0.9031841248293933,6.917478711482089
1030.0,3.8590867642035622,0.9020440238824065,6.918746230463593
1040.0,3.8594665860845003,0.9010601313148884,6.919836227740656
1050.0,3.8597899925774746,0.9002112561684621,6.920773530458696
1060.0,3.860065346612196,0.8994790616278159,6.9215794675105675
1070.0,3.8602997820766216,0.8988476537392738,6.9222724149097274
1080.0,3.8604993911916847,0.8983032540460356,6.9228682174151315
1090.0,3.860669335215551,0.8978339760281104,6.923380452013242
1100.0,3.8608140593672386,0.8974294707966674,6.9238209023564075
1110.0,3.8609373060876533,0.8970808535911519,6.924199616359591
1120.0,3.8610422560996107,0.8967804620303353,6.924525222330329
1130.0,3.8611316248873258,0.8965216633374951,6.92480515814911
1140.0,3.8612077208095466,0.8962987340436103,6.925045812753958
1150.0,3.8612725094856657,0.8961067356425884,6.925252680075048
1160.0,3.861327674975094,0.895941389261468,6.925430507407447
1170.0,3.8613746513192027,0.8957990053752343,6.925583376861096
1180.0,3.861414652201132,0.895676412277088,6.925714782830289
1190.0,3.8614487156461244,0.8955708664646458,6.925827740674705
1200.0,3.861477721978686,0.8954800061086741,6.925924836287966
